X,Y,Name,description
-74.0263443,40.71481705,XFINITY,"Network ID: D6:E2:CB:F0:A3:B8
Encryption: WPA2
Time: 2023-07-25T16:14:49.000-07:00
Signal: -90.0
Accuracy: 4.93386
Type: WIFI"
-74.0263443,40.71481705,(no SSID),"Network ID: D6:E2:CB:F0:A3:B9
Encryption: WPA2
Time: 2023-07-25T16:14:49.000-07:00
Signal: -90.0
Accuracy: 4.93386
Type: WIFI"
-74.02822876,40.71010208,munchkin,"Network ID: D8:07:B6:DB:68:5E
Encryption: WPA2
Time: 2023-07-25T16:13:41.000-07:00
Signal: -87.0
Accuracy: 3.9337
Type: WIFI"
-74.02752686,40.71167755,munchkin,"Network ID: D8:07:B6:DB:68:9A
Encryption: WPA2
Time: 2023-07-25T16:14:04.000-07:00
Signal: -88.0
Accuracy: 3.79472
Type: WIFI"
-74.00154877,40.7630043,island-354B00,"Network ID: D8:38:FC:75:4B:03
Encryption: WPA2
Time: 2023-07-25T16:47:54.000-07:00
Signal: -89.0
Accuracy: 10.9788
Type: WIFI"
-74.00935364,40.76228333,Riverbank West Resident,"Network ID: D8:38:FC:75:4F:8C
Encryption: WPA2
Time: 2023-07-25T16:36:41.000-07:00
Signal: -85.0
Accuracy: 4.01733
Type: WIFI"
-74.00930023,40.76234055,Riverbank West Resident,"Network ID: D8:38:FC:75:56:EC
Encryption: WPA2
Time: 2023-07-25T16:36:43.000-07:00
Signal: -85.0
Accuracy: 4.01719
Type: WIFI"
-74.00839233,40.76336288,Riverbank West Resident,"Network ID: D8:38:FC:76:E2:1C
Encryption: WPA2
Time: 2023-07-25T16:37:15.000-07:00
Signal: -85.0
Accuracy: 4.01482
Type: WIFI"
-74.00930023,40.76234055,Riverbank West Resident,"Network ID: D8:38:FC:76:E2:7C
Encryption: WPA2
Time: 2023-07-25T16:36:43.000-07:00
Signal: -82.0
Accuracy: 4.01719
Type: WIFI"
-74.00935364,40.76228333,Riverbank 5G,"Network ID: D8:38:FC:B5:4F:8C
Encryption: WPA2
Time: 2023-07-25T16:36:41.000-07:00
Signal: -83.0
Accuracy: 4.01733
Type: WIFI"
-74.00930023,40.76234055,Riverbank 5G,"Network ID: D8:38:FC:B6:E2:7C
Encryption: WPA2
Time: 2023-07-25T16:36:43.000-07:00
Signal: -82.0
Accuracy: 4.01719
Type: WIFI"
-74.02675629,40.71347046,River View,"Network ID: D8:9C:67:EC:B1:F7
Encryption: WPA2
Time: 2023-07-25T16:14:30.000-07:00
Signal: -83.0
Accuracy: 3.94433
Type: WIFI"
-74.01000214,40.76142883,TroyTowersIOT,"Network ID: DA:21:F9:37:B8:8D
Encryption: WPA3
Time: 2023-07-25T16:36:11.000-07:00
Signal: -85.0
Accuracy: 6.00074
Type: WIFI"
-74.01066589,40.76070023,TroyTowersIOT,"Network ID: DA:21:F9:38:B8:8D
Encryption: WPA3
Time: 2023-07-25T16:35:19.000-07:00
Signal: -91.0
Accuracy: 26.5153
Type: WIFI"
-74.00793457,40.76383972,(no SSID),"Network ID: DA:55:A8:24:BB:85
Encryption: WPA2
Time: 2023-07-25T16:37:31.000-07:00
Signal: -76.0
Accuracy: 5.61279
Type: WIFI"
-74.00209045,40.76347733,(no SSID),"Network ID: DA:55:A8:24:BB:E9
Encryption: None
Time: 2023-07-25T16:41:14.000-07:00
Signal: -75.0
Accuracy: 18.3796
Type: WIFI"
-74.04389954,40.68501282,(no SSID),"Network ID: DA:55:A8:24:C3:FF
Encryption: WPA2
Time: 2023-07-25T16:05:52.000-07:00
Signal: -80.0
Accuracy: 4.16906
Type: WIFI"
-74.04505157,40.685112,(no SSID),"Network ID: DA:55:A8:24:C4:08
Encryption: WPA2
Time: 2023-07-25T16:05:26.000-07:00
Signal: -80.0
Accuracy: 3.70076
Type: WIFI"
-74.00274658,40.76382065,(no SSID),"Network ID: DA:55:A8:24:C4:40
Encryption: WPA2
Time: 2023-07-25T16:40:33.000-07:00
Signal: -84.0
Accuracy: 10.6091
Type: WIFI"
-74.00169373,40.76332092,(no SSID),"Network ID: DA:55:A8:24:C4:DE
Encryption: WPA2
Time: 2023-07-25T16:41:52.000-07:00
Signal: -86.0
Accuracy: 11.5533
Type: WIFI"
-74.04560852,40.68564224,(no SSID),"Network ID: DA:55:A8:24:C4:F9
Encryption: WPA2
Time: 2023-07-25T16:05:05.000-07:00
Signal: -89.0
Accuracy: 7.20641
Type: WIFI"
-74.02840424,40.70944595,(no SSID),"Network ID: DA:55:B8:0F:7B:E8
Encryption: WPA2
Time: 2023-07-25T16:13:32.000-07:00
Signal: -91.0
Accuracy: 4.05123
Type: WIFI"
-74.00898743,40.76269913,(no SSID),"Network ID: DA:55:B8:11:DF:CF
Encryption: WPA2
Time: 2023-07-25T16:36:55.000-07:00
Signal: -82.0
Accuracy: 4.01615
Type: WIFI"
-74.00158691,40.76298523,(no SSID),"Network ID: DA:55:B8:15:D8:63
Encryption: WPA2
Time: 2023-07-25T16:45:06.000-07:00
Signal: -91.0
Accuracy: 27.3306
Type: WIFI"
-74.00935364,40.76228333,(no SSID),"Network ID: DA:55:B8:15:D9:10
Encryption: WPA2
Time: 2023-07-25T16:36:41.000-07:00
Signal: -82.0
Accuracy: 4.01482
Type: WIFI"
-74.00939941,40.76223373,(no SSID),"Network ID: DA:55:B8:15:DE:B4
Encryption: WPA2
Time: 2023-07-25T16:36:39.000-07:00
Signal: -89.0
Accuracy: 4.03639
Type: WIFI"
-74.00839233,40.76336288,(no SSID),"Network ID: DA:55:B8:24:BB:7E
Encryption: WPA2
Time: 2023-07-25T16:37:15.000-07:00
Signal: -70.0
Accuracy: 4.01482
Type: WIFI"
-74.00197601,40.76340485,(no SSID),"Network ID: DA:55:B8:24:BB:E9
Encryption: None
Time: 2023-07-25T16:41:23.000-07:00
Signal: -80.0
Accuracy: 12.049
Type: WIFI"
-74.04433441,40.68495178,(no SSID),"Network ID: DA:55:B8:24:C3:FF
Encryption: WPA2
Time: 2023-07-25T16:05:43.000-07:00
Signal: -84.0
Accuracy: 3.70076
Type: WIFI"
-74.04460144,40.68497086,(no SSID),"Network ID: DA:55:B8:24:C4:08
Encryption: WPA2
Time: 2023-07-25T16:05:37.000-07:00
Signal: -86.0
Accuracy: 3.70076
Type: WIFI"
-74.00211334,40.76348877,(no SSID),"Network ID: DA:55:B8:24:C4:40
Encryption: WPA2
Time: 2023-07-25T16:41:12.000-07:00
Signal: -78.0
Accuracy: 12.434
Type: WIFI"
-74.00939941,40.76223373,(no SSID),"Network ID: DA:55:B8:24:C4:6D
Encryption: WPA2
Time: 2023-07-25T16:36:39.000-07:00
Signal: -82.0
Accuracy: 4.03639
Type: WIFI"
-74.00935364,40.76228333,(no SSID),"Network ID: DA:55:B8:24:C4:DC
Encryption: WPA2
Time: 2023-07-25T16:36:41.000-07:00
Signal: -83.0
Accuracy: 4.01615
Type: WIFI"
-74.00321198,40.76406097,(no SSID),"Network ID: DA:55:B8:24:C4:DE
Encryption: WPA2
Time: 2023-07-25T16:40:13.000-07:00
Signal: -86.0
Accuracy: 10.4023
Type: WIFI"
-74.04533386,40.68625259,(no SSID),"Network ID: DA:55:B8:24:C4:F9
Encryption: WPA2
Time: 2023-07-25T16:04:41.000-07:00
Signal: -89.0
Accuracy: 4.59844
Type: WIFI"
-74.02850342,40.70893478,(no SSID),"Network ID: DA:55:B8:24:C6:9B
Encryption: WPA2
Time: 2023-07-25T16:13:25.000-07:00
Signal: -85.0
Accuracy: 3.9337
Type: WIFI"
-74.02616119,40.71582031,(no SSID),"Network ID: DA:55:B8:29:1E:A2
Encryption: WPA2
Time: 2023-07-25T16:15:03.000-07:00
Signal: -92.0
Accuracy: 5.2682
Type: WIFI"
-74.02563477,40.71780396,(no SSID),"Network ID: DA:55:B8:54:27:E4
Encryption: WPA2
Time: 2023-07-25T16:15:31.000-07:00
Signal: -92.0
Accuracy: 6.37082
Type: WIFI"
-74.00839233,40.76336288,(no SSID),"Network ID: DC:9F:DB:46:9B:F6
Encryption: WPA2
Time: 2023-07-25T16:37:15.000-07:00
Signal: -87.0
Accuracy: 4.01482
Type: WIFI"
-74.04093933,40.68671417,ubnt-riv-se,"Network ID: DC:9F:DB:5C:54:2D
Encryption: Unknown
Time: 2023-07-25T16:07:11.000-07:00
Signal: -89.0
Accuracy: 4.21526
Type: WIFI"
-74.04480743,40.68639374,ubnt-nyd-s,"Network ID: DC:9F:DB:6A:28:5C
Encryption: Unknown
Time: 2023-07-25T16:04:26.000-07:00
Signal: -85.0
Accuracy: 5.90951
Type: WIFI"
-74.02661896,40.71380997,MOTO6630,"Network ID: DC:BF:E9:FB:7C:58
Encryption: WPA2
Time: 2023-07-25T16:14:35.000-07:00
Signal: -82.0
Accuracy: 5.30288
Type: WIFI"
-74.02536011,40.71860123,(no SSID),"Network ID: DC:EB:69:3B:EC:75
Encryption: WPA2
Time: 2023-07-25T16:15:41.000-07:00
Signal: -74.0
Accuracy: 3.85326
Type: WIFI"
-74.02547455,40.71829605,(no SSID),"Network ID: DC:EB:69:3B:EC:77
Encryption: WPA2
Time: 2023-07-25T16:15:37.000-07:00
Signal: -81.0
Accuracy: 4.32768
Type: WIFI"
-74.02837372,40.70960999,(no SSID),"Network ID: DE:07:B6:DB:68:9A
Encryption: WPA2
Time: 2023-07-25T16:13:34.000-07:00
Signal: -84.0
Accuracy: 3.70152
Type: WIFI"
-74.01000214,40.76142883,(no SSID),"Network ID: DE:21:F9:37:B8:8D
Encryption: WPA2
Time: 2023-07-25T16:36:11.000-07:00
Signal: -86.0
Accuracy: 6.00074
Type: WIFI"
-74.00912476,40.76254654,(no SSID),"Network ID: DE:55:2D:10:FA:EA
Encryption: WPA2
Time: 2023-07-25T16:36:50.000-07:00
Signal: -90.0
Accuracy: 4.01649
Type: WIFI"
-74.01003265,40.76138306,(no SSID),"Network ID: DE:CB:AC:35:F9:EE
Encryption: WPA2
Time: 2023-07-25T16:36:09.000-07:00
Signal: -89.0
Accuracy: 4.01615
Type: WIFI"
-74.00205231,40.76345444,(no SSID),"Network ID: DE:CB:AC:88:8A:D7
Encryption: WPA2
Time: 2023-07-25T16:41:17.000-07:00
Signal: -77.0
Accuracy: 10.902
Type: WIFI"
-74.00912476,40.76254654,(no SSID),"Network ID: DE:CB:AC:88:8A:DD
Encryption: WPA2
Time: 2023-07-25T16:36:50.000-07:00
Signal: -85.0
Accuracy: 4.01649
Type: WIFI"
-74.00202942,40.76343536,(no SSID),"Network ID: DE:CB:AC:88:8D:0C
Encryption: WPA2
Time: 2023-07-25T16:41:19.000-07:00
Signal: -78.0
Accuracy: 12.434
Type: WIFI"
-74.00907135,40.76260757,(no SSID),"Network ID: DE:CB:AC:B9:66:46
Encryption: WPA2
Time: 2023-07-25T16:36:52.000-07:00
Signal: -85.0
Accuracy: 4.01636
Type: WIFI"
-74.00234985,40.76364517,(no SSID),"Network ID: DE:CB:BC:88:8A:D7
Encryption: WPA2
Time: 2023-07-25T16:40:54.000-07:00
Signal: -72.0
Accuracy: 12.3301
Type: WIFI"
-74.00265503,40.7637825,(no SSID),"Network ID: DE:CB:BC:88:8A:ED
Encryption: WPA2
Time: 2023-07-25T16:40:37.000-07:00
Signal: -86.0
Accuracy: 10.902
Type: WIFI"
-74.00239563,40.76365662,(no SSID),"Network ID: DE:CB:BC:88:8D:0C
Encryption: WPA2
Time: 2023-07-25T16:40:51.000-07:00
Signal: -75.0
Accuracy: 12.3137
Type: WIFI"
-74.00961304,40.76199722,Marina15,"Network ID: E0:10:7F:15:CB:88
Encryption: Unknown
Time: 2023-07-25T16:36:31.000-07:00
Signal: -76.0
Accuracy: 4.72112
Type: WIFI"
-74.00975037,40.76181793,Marina15,"Network ID: E0:10:7F:15:CF:AC
Encryption: Unknown
Time: 2023-07-25T16:36:25.000-07:00
Signal: -90.0
Accuracy: 4.58274
Type: WIFI"
-74.00975037,40.76181793,(no SSID),"Network ID: E0:10:7F:55:CF:AC
Encryption: WPA2
Time: 2023-07-25T16:36:25.000-07:00
Signal: -90.0
Accuracy: 4.58274
Type: WIFI"
-74.02661896,40.71380997,Everest,"Network ID: E0:1F:2B:7D:06:4D
Encryption: WPA2
Time: 2023-07-25T16:14:35.000-07:00
Signal: -83.0
Accuracy: 5.30288
Type: WIFI"
-74.02845001,40.70921707,HONEST.NET WIFI,"Network ID: E0:63:DA:65:63:1F
Encryption: Unknown
Time: 2023-07-25T16:13:29.000-07:00
Signal: -82.0
Accuracy: 5.03154
Type: WIFI"
-74.00930023,40.76234055,P66Employee,"Network ID: E0:63:DA:B5:AC:6E
Encryption: WPA2
Time: 2023-07-25T16:36:43.000-07:00
Signal: -87.0
Accuracy: 4.01719
Type: WIFI"
-74.00961304,40.76199722,505 West WiFi,"Network ID: E0:CB:BC:35:F9:EE
Encryption: Unknown
Time: 2023-07-25T16:36:31.000-07:00
Signal: -80.0
Accuracy: 4.72112
Type: WIFI"
-74.00158691,40.76298523,Circle Line Guest Wi-Fi,"Network ID: E2:55:B8:15:D8:63
Encryption: Unknown
Time: 2023-07-25T16:45:06.000-07:00
Signal: -89.0
Accuracy: 5.09173
Type: WIFI"
-74.02777863,40.71120071,(no SSID),"Network ID: E2:55:B8:15:F9:6E
Encryption: WPA2
Time: 2023-07-25T16:13:57.000-07:00
Signal: -92.0
Accuracy: 4.21373
Type: WIFI"
-74.02850342,40.70893478,Circle Line Guest Wi-Fi,"Network ID: E2:55:B8:24:C6:9B
Encryption: Unknown
Time: 2023-07-25T16:13:25.000-07:00
Signal: -85.0
Accuracy: 4.76885
Type: WIFI"
-74.02619934,40.7156105,Staff,"Network ID: E2:55:B8:29:1D:1C
Encryption: WPA2
Time: 2023-07-25T16:15:00.000-07:00
Signal: -86.0
Accuracy: 5.09479
Type: WIFI"
-74.02655792,40.71401215,Staff,"Network ID: E2:55:B8:29:21:D2
Encryption: WPA2
Time: 2023-07-25T16:14:38.000-07:00
Signal: -80.0
Accuracy: 4.68533
Type: WIFI"
-74.00935364,40.76228333,Revelmesh,"Network ID: E2:9E:38:81:91:51
Encryption: WPA2
Time: 2023-07-25T16:36:41.000-07:00
Signal: -88.0
Accuracy: 4.01733
Type: WIFI"
-74.01003265,40.76138306,505 West WiFi,"Network ID: E2:CB:AC:35:F9:EE
Encryption: Unknown
Time: 2023-07-25T16:36:09.000-07:00
Signal: -89.0
Accuracy: 4.01684
Type: WIFI"
-74.00907135,40.76260757,LTT Resident Wi-Fi,"Network ID: E2:CB:AC:B9:66:46
Encryption: WPA2
Time: 2023-07-25T16:36:52.000-07:00
Signal: -85.0
Accuracy: 4.01636
Type: WIFI"
-74.03775787,40.68954468,Brian's Galaxy S21 Ultra 5G,"Network ID: E2:D9:54:CD:3C:52
Encryption: WPA2
Time: 2023-07-25T16:08:32.000-07:00
Signal: -87.0
Accuracy: 5.77293
Type: WIFI"
-74.00839233,40.76336288,(no SSID),"Network ID: E2:EC:5E:D3:77:AC
Encryption: WPA2
Time: 2023-07-25T16:37:15.000-07:00
Signal: -78.0
Accuracy: 4.01482
Type: WIFI"
-74.02547455,40.71829605,NETGEAR98,"Network ID: E4:F4:C6:08:A9:37
Encryption: WPA2
Time: 2023-07-25T16:15:37.000-07:00
Signal: -84.0
Accuracy: 4.32768
Type: WIFI"
-74.03596497,40.69202805,GI_Private,"Network ID: E6:55:2D:10:93:AE
Encryption: WPA2
Time: 2023-07-25T16:09:12.000-07:00
Signal: -86.0
Accuracy: 5.90691
Type: WIFI"
-74.02840424,40.70944595,GI_Private,"Network ID: E6:55:2D:10:9F:42
Encryption: WPA2
Time: 2023-07-25T16:13:32.000-07:00
Signal: -86.0
Accuracy: 3.8557
Type: WIFI"
-74.04471588,40.68640137,GI_Private,"Network ID: E6:55:2D:10:9F:5A
Encryption: WPA2
Time: 2023-07-25T16:04:24.000-07:00
Signal: -89.0
Accuracy: 3.70152
Type: WIFI"
-74.02848053,40.7090683,GI_Private,"Network ID: E6:55:2D:10:A3:BC
Encryption: WPA2
Time: 2023-07-25T16:13:27.000-07:00
Signal: -84.0
Accuracy: 4.47636
Type: WIFI"
-74.02619934,40.7156105,#Mezze Guest WiFi,"Network ID: E6:55:B8:29:1D:1C
Encryption: Unknown
Time: 2023-07-25T16:15:00.000-07:00
Signal: -85.0
Accuracy: 5.09479
Type: WIFI"
-74.02655792,40.71401215,#Mezze Guest WiFi,"Network ID: E6:55:B8:29:21:D2
Encryption: Unknown
Time: 2023-07-25T16:14:38.000-07:00
Signal: -84.0
Accuracy: 4.97867
Type: WIFI"
-74.00987244,40.76160431,P66OfficeWifi,"Network ID: E6:63:DA:B4:92:9A
Encryption: WPA2
Time: 2023-07-25T16:36:18.000-07:00
Signal: -78.0
Accuracy: 5.03974
Type: WIFI"
-74.00975037,40.76181793,P66OfficeWifi,"Network ID: E6:63:DA:B5:AC:6E
Encryption: WPA2
Time: 2023-07-25T16:36:25.000-07:00
Signal: -88.0
Accuracy: 4.58274
Type: WIFI"
-74.00939941,40.76223373,revlbc4,"Network ID: E6:CB:AC:88:8A:DD
Encryption: WPA2
Time: 2023-07-25T16:36:39.000-07:00
Signal: -83.0
Accuracy: 4.03639
Type: WIFI"
-74.00907135,40.76260757,LTT Management,"Network ID: E6:CB:AC:B9:66:46
Encryption: WPA2
Time: 2023-07-25T16:36:52.000-07:00
Signal: -85.0
Accuracy: 4.01636
Type: WIFI"
-74.0253067,40.71873093,TP-Link_E2CC,"Network ID: E8:48:B8:1E:E2:CB
Encryption: WPA2
Time: 2023-07-25T16:15:43.000-07:00
Signal: -80.0
Accuracy: 4.63984
Type: WIFI"
-74.0263443,40.71481705,Starry02018,"Network ID: E8:9F:80:8F:B9:5E
Encryption: WPA2
Time: 2023-07-25T16:14:49.000-07:00
Signal: -79.0
Accuracy: 4.93386
Type: WIFI"
-74.02827454,40.70996857,Nanikore,"Network ID: E8:9F:80:90:CE:42
Encryption: WPA2
Time: 2023-07-25T16:13:39.000-07:00
Signal: -79.0
Accuracy: 3.98894
Type: WIFI"
-74.04442596,40.68495178,LGPOS,"Network ID: E8:ED:D6:A3:FD:B8
Encryption: WPA2
Time: 2023-07-25T16:05:41.000-07:00
Signal: -90.0
Accuracy: 6.21549
Type: WIFI"
-74.04433441,40.68495178,Lantern-POS,"Network ID: E8:ED:D6:A3:FD:B9
Encryption: WPA2
Time: 2023-07-25T16:05:43.000-07:00
Signal: -91.0
Accuracy: 6.21549
Type: WIFI"
-74.00211334,40.76348877,(no SSID),"Network ID: EA:55:A8:24:BB:E9
Encryption: WPA2
Time: 2023-07-25T16:41:12.000-07:00
Signal: -75.0
Accuracy: 10.902
Type: WIFI"
-74.00211334,40.76348877,(no SSID),"Network ID: EA:55:A8:24:C4:40
Encryption: WPA2
Time: 2023-07-25T16:41:12.000-07:00
Signal: -72.0
Accuracy: 10.6091
Type: WIFI"
-74.00197601,40.76340485,(no SSID),"Network ID: EA:55:B8:24:BB:E9
Encryption: WPA2
Time: 2023-07-25T16:41:23.000-07:00
Signal: -80.0
Accuracy: 17.5411
Type: WIFI"
-74.00211334,40.76348877,(no SSID),"Network ID: EA:55:B8:24:C4:40
Encryption: WPA2
Time: 2023-07-25T16:41:12.000-07:00
Signal: -78.0
Accuracy: 14.518
Type: WIFI"
-74.00930023,40.76234055,P66Guest,"Network ID: EA:63:DA:B5:AC:6E
Encryption: Unknown
Time: 2023-07-25T16:36:43.000-07:00
Signal: -87.0
Accuracy: 4.01719
Type: WIFI"
-74.02777863,40.71120071,Liberty Landing Marina,"Network ID: EE:55:B8:15:F9:6E
Encryption: WPA2
Time: 2023-07-25T16:13:57.000-07:00
Signal: -91.0
Accuracy: 4.21373
Type: WIFI"
-74.02619934,40.7156105,Management,"Network ID: EE:55:B8:29:1D:1C
Encryption: WPA2
Time: 2023-07-25T16:15:00.000-07:00
Signal: -86.0
Accuracy: 5.09479
Type: WIFI"
-74.02655792,40.71401215,Management,"Network ID: EE:55:B8:29:21:D2
Encryption: WPA2
Time: 2023-07-25T16:14:38.000-07:00
Signal: -83.0
Accuracy: 4.97867
Type: WIFI"
-74.02630615,40.71502686,(no SSID),"Network ID: EE:9F:80:8F:B9:5E
Encryption: WPA2
Time: 2023-07-25T16:14:52.000-07:00
Signal: -81.0
Accuracy: 5.44857
Type: WIFI"
-74.02827454,40.70996857,(no SSID),"Network ID: EE:9F:80:90:CE:42
Encryption: WPA2
Time: 2023-07-25T16:13:39.000-07:00
Signal: -81.0
Accuracy: 3.98894
Type: WIFI"
-74.00205231,40.76345444,(no SSID),"Network ID: EE:CB:AC:88:8A:D7
Encryption: WPA2
Time: 2023-07-25T16:41:17.000-07:00
Signal: -77.0
Accuracy: 10.902
Type: WIFI"
-74.00202942,40.76343536,(no SSID),"Network ID: EE:CB:AC:88:8D:0C
Encryption: WPA2
Time: 2023-07-25T16:41:19.000-07:00
Signal: -78.0
Accuracy: 10.4241
Type: WIFI"
-74.00234985,40.76364517,(no SSID),"Network ID: EE:CB:BC:88:8A:D7
Encryption: WPA2
Time: 2023-07-25T16:40:54.000-07:00
Signal: -71.0
Accuracy: 12.3301
Type: WIFI"
-74.00213623,40.76350784,(no SSID),"Network ID: EE:CB:BC:88:8A:ED
Encryption: WPA2
Time: 2023-07-25T16:41:10.000-07:00
Signal: -84.0
Accuracy: 16.7008
Type: WIFI"
-74.00162506,40.76296234,(no SSID),"Network ID: EE:CB:BC:88:8D:0C
Encryption: WPA2
Time: 2023-07-25T16:44:59.000-07:00
Signal: -82.0
Accuracy: 23.9507
Type: WIFI"
-74.04367065,40.68509674,PLATINUM,"Network ID: F0:29:29:C2:83:A0
Encryption: WPA2
Time: 2023-07-25T16:05:58.000-07:00
Signal: -89.0
Accuracy: 3.98229
Type: WIFI"
-74.04071045,40.68690872,GOLD,"Network ID: F0:29:29:C2:83:A2
Encryption: WPA2
Time: 2023-07-25T16:07:20.000-07:00
Signal: -89.0
Accuracy: 4.66135
Type: WIFI"
-74.04478455,40.68501282,GOLD,"Network ID: F0:29:29:C2:83:AD
Encryption: WPA2
Time: 2023-07-25T16:05:33.000-07:00
Signal: -89.0
Accuracy: 3.87506
Type: WIFI"
-74.04478455,40.68501282,SILVER,"Network ID: F0:29:29:C2:83:AE
Encryption: WPA2
Time: 2023-07-25T16:05:33.000-07:00
Signal: -89.0
Accuracy: 3.7556
Type: WIFI"
-74.04373932,40.68506622,PLATINUM,"Network ID: F0:29:29:C2:83:AF
Encryption: WPA2
Time: 2023-07-25T16:05:56.000-07:00
Signal: -88.0
Accuracy: 4.79198
Type: WIFI"
-74.00961304,40.76199722,TT Net,"Network ID: F0:2F:74:6E:3D:68
Encryption: WPA2
Time: 2023-07-25T16:36:31.000-07:00
Signal: -79.0
Accuracy: 4.01663
Type: WIFI"
-74.00961304,40.76199722,TT Net_5G,"Network ID: F0:2F:74:6E:3D:6C
Encryption: WPA2
Time: 2023-07-25T16:36:31.000-07:00
Signal: -87.0
Accuracy: 4.72112
Type: WIFI"
-74.02722931,40.71226501,Riverside,"Network ID: F0:2F:74:9D:D0:94
Encryption: WPA2
Time: 2023-07-25T16:14:13.000-07:00
Signal: -90.0
Accuracy: 4.58632
Type: WIFI"
-74.04139709,40.68632126,MAXIE,"Network ID: F0:9F:C2:38:7C:2A
Encryption: WPA2
Time: 2023-07-25T16:06:55.000-07:00
Signal: -90.0
Accuracy: 5.8186
Type: WIFI"
-74.02845001,40.70921707,SC - Guest,"Network ID: F0:9F:C2:3E:BA:DB
Encryption: WPA2
Time: 2023-07-25T16:13:29.000-07:00
Signal: -91.0
Accuracy: 3.70076
Type: WIFI"
-74.00898743,40.76269913,(no SSID),"Network ID: F2:55:A8:24:C4:DC
Encryption: WPA2
Time: 2023-07-25T16:36:55.000-07:00
Signal: -72.0
Accuracy: 4.01615
Type: WIFI"
-74.00917816,40.7624855,(no SSID),"Network ID: F2:55:B8:24:C4:DC
Encryption: WPA2
Time: 2023-07-25T16:36:48.000-07:00
Signal: -82.0
Accuracy: 4.01663
Type: WIFI"
-74.00935364,40.76228333,revdestiny,"Network ID: F2:55:B8:2A:B6:43
Encryption: WPA2
Time: 2023-07-25T16:36:41.000-07:00
Signal: -88.0
Accuracy: 4.01733
Type: WIFI"
-74.02616119,40.71582031,ReOps_GuestNet,"Network ID: F2:9E:38:75:DF:14
Encryption: WPA2
Time: 2023-07-25T16:15:03.000-07:00
Signal: -93.0
Accuracy: 5.2682
Type: WIFI"
-74.04139709,40.68632126,(no SSID),"Network ID: F2:9F:C2:38:7C:2A
Encryption: WPA2
Time: 2023-07-25T16:06:55.000-07:00
Signal: -89.0
Accuracy: 5.8186
Type: WIFI"
-74.01003265,40.76138306,(no SSID),"Network ID: F2:9F:C2:D1:C2:38
Encryption: WPA2
Time: 2023-07-25T16:36:09.000-07:00
Signal: -81.0
Accuracy: 4.58274
Type: WIFI"
-74.01003265,40.76138306,(no SSID),"Network ID: F2:9F:C2:D1:C3:AE
Encryption: WPA2
Time: 2023-07-25T16:36:09.000-07:00
Signal: -82.0
Accuracy: 4.01663
Type: WIFI"
-74.02622986,40.7154007,ConnectHere,"Network ID: F4:05:95:83:54:53
Encryption: WPA2
Time: 2023-07-25T16:14:57.000-07:00
Signal: -86.0
Accuracy: 4.68533
Type: WIFI"
-74.02767181,40.71140671,SpectrumSetup-70,"Network ID: F4:05:95:D2:0B:76
Encryption: WPA2
Time: 2023-07-25T16:14:00.000-07:00
Signal: -84.0
Accuracy: 3.70076
Type: WIFI"
-74.04541779,40.68619537,GOLD,"Network ID: F4:1F:C2:A6:C4:AD
Encryption: WPA2
Time: 2023-07-25T16:04:44.000-07:00
Signal: -92.0
Accuracy: 4.73498
Type: WIFI"
-74.04541779,40.68619537,SILVER,"Network ID: F4:1F:C2:A6:C4:AE
Encryption: WPA2
Time: 2023-07-25T16:04:44.000-07:00
Signal: -93.0
Accuracy: 3.921
Type: WIFI"
-74.04546356,40.6861496,PLATINUM,"Network ID: F4:1F:C2:A6:C4:AF
Encryption: WPA2
Time: 2023-07-25T16:04:46.000-07:00
Signal: -91.0
Accuracy: 5.36275
Type: WIFI"
-74.04373932,40.68506622,GOLD,"Network ID: F4:1F:C2:A6:E3:AD
Encryption: WPA2
Time: 2023-07-25T16:05:56.000-07:00
Signal: -86.0
Accuracy: 4.79198
Type: WIFI"
-74.04398346,40.68498993,SILVER,"Network ID: F4:1F:C2:A6:E3:AE
Encryption: WPA2
Time: 2023-07-25T16:05:50.000-07:00
Signal: -89.0
Accuracy: 4.3068
Type: WIFI"
-74.04345703,40.68518448,PLATINUM,"Network ID: F4:1F:C2:A6:E3:AF
Encryption: WPA2
Time: 2023-07-25T16:06:03.000-07:00
Signal: -89.0
Accuracy: 3.98229
Type: WIFI"
-74.04132843,40.68637848,PLATINUM,"Network ID: F4:1F:C2:A6:EB:80
Encryption: WPA2
Time: 2023-07-25T16:06:57.000-07:00
Signal: -85.0
Accuracy: 5.56213
Type: WIFI"
-74.04505157,40.685112,GOLD,"Network ID: F4:1F:C2:A6:EB:82
Encryption: WPA2
Time: 2023-07-25T16:05:26.000-07:00
Signal: -90.0
Accuracy: 6.0761
Type: WIFI"
-74.04268646,40.6855011,GOLD,"Network ID: F4:1F:C2:A6:EB:8D
Encryption: WPA2
Time: 2023-07-25T16:06:20.000-07:00
Signal: -88.0
Accuracy: 3.82751
Type: WIFI"
-74.04442596,40.68495178,SILVER,"Network ID: F4:1F:C2:A6:EB:8E
Encryption: WPA2
Time: 2023-07-25T16:05:41.000-07:00
Signal: -90.0
Accuracy: 3.98229
Type: WIFI"
-74.04373932,40.68506622,PLATINUM,"Network ID: F4:1F:C2:A6:EB:8F
Encryption: WPA2
Time: 2023-07-25T16:05:56.000-07:00
Signal: -92.0
Accuracy: 4.79198
Type: WIFI"
